id,Label,total_relevance,pageviews
4625,Old Bolshevik,6,9567
4626,Bonn,6,42658
4627,The Patricide,6,661
4628,Gennady Yanayev,6,7859
4629,Physiography,6,459
4630,Single Integrated Operational Plan,6,4630
4631,Crude oil,6,92551
4632,Kingdom of Finland (1918),6,8631
4633,Buryat Autonomous Soviet Socialist Republic,6,1022
4634,Gorno-Altai Autonomous Soviet Socialist Republic,6,541
4635,Rustam Minnikhanov,6,3157
4636,Mongol invasion of Volga Bulgaria,6,2493
4637,Anatolia,6,97439
4638,Genghis Khan,6,309223
4639,"Anchorage, Alaska",6,72904
4640,Narym,6,405
4641,Zemsky Sobor,6,3892
4642,Jan KiliÅski,6,306
4643,Soviet?Japanese War (1945),6,433
4644,Ardahan Province,6,2013
4645,Khanate of Sibir,6,7545
4646,La PÃ©rouse Strait,6,2718
4647,Chapaev (film),6,1358
4648,Duchy of Courland and Semigallia (1918),6,2178
4649,Ozero,6,2530
4650,Slobodan MiloÅ¡eviÄ,6,76486
4651,Volga German Autonomous Soviet Socialist Republic,6,7151
4652,Sarai (city),6,8031
4653,German minority in Poland,6,5045
4654,Konstantin Yuon,6,893
4655,Maksymilian Faktorowicz,6,662
4656,Pair skating,6,4728
4657,Siege of Tsingtao,6,7680
4658,Yazidis in Armenia,6,3780
4659,Lake Ilmen,6,1450
4660,Victoria Cross,6,58681
4661,Sport in Belgium,5,1240
4662,Propaganda,5,50889
4663,Figure skating,5,38200
4664,Sergei Furgal,5,2316
4665,List of current heads of federal subjects of Russia,5,904
4666,Mujahideen,5,25941
4667,Mount Athos,5,33799
4668,Nordic music,5,164
4669,Christian monasticism,5,9981
4670,Kingdom of Serbia,5,26734
4671,Amu Darya,5,16090
4672,Saiga antelope,5,13491
4673,M?ni M?dhava Ch?ky?r,5,313
4674,1912 Summer Olympics,5,9188
4675,Mir Ali Shir Nava'i,5,115
4676,Vault (architecture),5,9902
4677,Ferghana,5,1539
4678,Era of Stagnation,5,14010
4679,Nakia (Marvel Cinematic Universe),5,13748
4680,Deer,5,76131
4681,Kyzylorda,5,3289
4682,Order of Lenin,5,12446
4683,Bond girl,5,67737
4684,DÄbrowa GÃ³rnicza,5,1810
4685,Case Blue,5,17253
4686,Germanism (linguistics),5,1449
4687,Oleg I of Chernigov,5,537
4688,Secret police,5,15743
4689,Archie Brown,5,571
4690,Gerasimov Institute of Cinematography,5,2292
4691,Wojciech Bartosz GÅowacki,5,252
4692,Grammatical number,5,9823
4693,Stag,5,3148
4694,TomaszÃ³w Mazowiecki,5,2268
4695,Saint Catherine's Monastery,5,16511
4696,Rabkrin,5,667
4697,Beloozero,5,372
4698,World Council of Churches,5,10054
4699,2021 Myanmar coup d'Ã©tat,5,42619
4700,Greek Revival architecture,5,7135
4701,Billiards,5,2638
4702,Official languages of the United Nations,5,11869
4703,List of leaders of the Russian SFSR,5,1081
4704,Political absolutism,5,37951
4705,Afghanistan,5,475604
4706,Cubism,5,48040
4707,Council of People's Commissars,5,4579
4708,Henrietta Island,5,619
4709,Yury Trifonov,5,629
4710,Kosygin reform,5,3051
4711,Vistula,5,17459
4712,Moravia,5,26188
4713,1980 Summer Olympic Games,5,256
4714,Paul-Henri Spaak,5,3919
4715,Karelo-Finnish Soviet Socialist Republic,5,10107
4716,Director of FSB,5,544
4717,Cameroon national football team,5,170870
4718,Mother (Gorky novel),5,282
4719,Marxist philosophy,5,9771
4720,Asia,5,220262
4721,Cambridge University,5,146001
4722,Borjomi,5,2543
4723,Andrey Bogolyubsky,5,1539
4724,Francs-tireurs,5,4628
4725,National sovereignty,5,735
4726,Yasser Arafat,5,57355
4727,Izvestia,5,4491
4728,Spanish Empire,5,75943
4729,Controlled-access highway,5,16036
4730,Isaac Asimov,5,126539
4731,Joseon,5,86474
4732,Persian rug,5,13050
4733,Mao Zedong,5,249473
4734,Zhenotdel,5,1270
4735,Energy superpower,5,2515
4736,Vladimir Demikhov,5,5322
4737,Katyusha (song),5,13521
4738,Askar Akayev,5,8936
4739,ZagÅÄbie DÄbrowskie,5,280
4740,Late Tokugawa shogunate,5,616
4741,East Asia,5,107252
4742,Louis Aragon,5,5352
4743,Nino Burjanadze,5,2132
4744,Organized crime,5,44279
4745,Kauai,5,34010
4746,Eurasian lynx,5,26471
4747,Ethel Rosenberg,5,3749
4748,Superpower,5,42619
4749,Barn,5,8746
4750,Intellectual,5,16383
4751,Privatization,5,16695
4752,State funeral,5,17126
4753,Cultural Revolution (USSR),5,176
4754,Marxist theory,5,1045
4755,Mesame Dasi,5,331
4756,UjazdÃ³w Castle,5,710
4757,Succession of states,5,5757
4758,Nikolay Mordvinov (admiral),5,205
4759,Denisova Cave,5,5552
4760,George Orwell,5,193252
4761,Nicolae B?lcescu,5,1234
4762,Cottage,5,13549
4763,Chukchi Peninsula,5,6696
4764,Government reform of Alexander I,5,480
4765,Head of state,5,45911
4766,Hungarian Defence Forces,5,9607
4767,Macedonia (region),5,17442
4768,Keke Geladze,5,6667
4769,Moscow Trials,5,9964
4770,Language shift,5,6530
4771,Yevgeniy Chazov,5,419
4772,Miron Merzhanov,5,430
4773,Kotlas,5,1039
4774,Alexander Nevsky (film),5,6485
4775,Stephen Kotkin,5,5893
4776,Kielce,5,6299
4777,Lena River,5,3526
4778,Gy?rgy Luk?cs,5,11159
4779,Key Biscayne,5,1954
4780,WacÅaw SierpiÅski,5,2283
4781,GdaÅsk Bay,5,1311
4782,European Council,5,24193
4783,Honour Guard Battalion (Armenia),5,91
4784,Habsburg-occupied Serbia (1788â92),5,471
4785,Artificial intelligence,5,408061
4786,Kazan Kremlin,5,3293
4787,Cecilia Payne-Gaposchkin,5,19449
4788,Factory Acts,5,6874
4789,Polonium,5,27007
4790,Shanghai,5,128937
4791,California,5,529994
4792,Matvey Manizer,5,213
4793,Nikolai Pozdneev,5,137
4794,Musical notation,5,25488
4795,Adolf Frederick of Sweden,5,1511
4796,John Morley,5,1897
4797,Possessive pronouns,5,255
4798,Nikolai Bodisko,5,201
4799,Obolensky,5,1564
4800,Pro-independence movements in the Russian Civil War,5,1746
4801,List of freshwater fish of Russia,5,832
4802,Maria Ilyinichna Ulyanova,5,2448
4803,Svyaschennaya Voyna,5,130
4804,Russian Census (2010),5,3633
4805,Federal Tax Service (Russia),5,773
4806,Sergey Shakhray,5,366
4808,Geli Korzev,5,64
4809,Grigory Eliseev,5,89
4810,Ismoil Somoni Peak,5,5042
4811,Ballistic missile,5,35314
4812,Wall of Grief,5,1512
4813,Ansel Adams,5,1051451
4814,Lemnos,5,9151
4815,Weichselian glaciation,5,2570
4816,Lead,5,65139
4817,Alexander Bolonkin,5,501
4818,Galina Vishnevskaya,5,1755
4819,Besarion Jughashvili,5,7862
4820,Worker and Kolkhoz Woman,5,3831
4821,Russian famine of 1601â03,5,804
4822,Russian locomotive class FD,5,702
4823,Max Planck,5,36405
4824,Aleksei Shein,5,478
4825,Kazan Governorate,5,916
4826,Vladislav Zubok,5,1190
4827,Brezhnevian stagnation,5,9
4828,Ivan Kramskoy,5,275
4829,Demographic transition,5,27905
4830,Hunsruck,5,69
4831,Civil Script,5,482
4832,Governing Senate,5,1349
4833,Kumyk language,5,2478
4834,Sart,5,2202
4835,Sayan Mountains,5,3050
4836,Western Siberia,5,4019
4837,Lenin's Mausoleum,5,41498
4838,Airline,5,22309
4839,Roman architecture,5,3143
4840,Oleg Shenin,5,804
4841,Novocherkassk,5,3776
4842,Soviet submarine K-219,5,5690
4843,Sergey Semyonovich Khabalov,5,406
4844,Conservative Revolutionary movement,5,648
4845,Basket-Hall Kazan,5,574
4846,Space shuttle,5,2697
4847,Matvey Kazakov,5,500
4848,Colonial America,5,1361
4849,Louis Althusser,5,17947
4850,Astrakhan Tatars,5,955
4851,Albrecht von Urach,5,734
4852,Denmark,5,261079
4853,Kenji Doihara,5,3610
4854,Spaceflight,5,10634
4855,Bauhaus,5,74841
4856,Muckraker,5,17317
4857,Grigori Perelman,5,28753
4858,Bristol University,5,1340
4859,Alfred Schnittke,5,5193
4860,Eurasian Customs Union,5,4825
4861,The History of the Communist Party of the Soviet Union (Bolsheviks),5,405
4862,Graustark,5,613
4863,Haplogroup N-M231,5,7178
4864,Karaganda,5,9414
4865,Venera,4,8017
4866,Strategic bomber,4,22493
4867,Tahrir al-Sham,4,12266
4868,Iran crisis of 1946,4,5929
4869,Belgrade,4,99482
4870,Aibyn Presidential Regiment,4,214
4871,Balkans,4,152848
4872,Track and field athletics,4,47425
4873,Ice cap climate,4,3888
4874,BedÅich Smetana,4,10992
4875,Watch Tower Society presidency dispute (1917),4,504
4876,Alexander Andreyevich Ivanov,4,1257
4877,Ilimsk,4,353
4878,Arthur Sullivan,4,14312
4879,Avel Enukidze,4,594
4880,Helium,4,68644
4881,Robert Service (historian),4,3405
4882,Solvychegodsk,4,516
4883,Wilhelm Souchon,4,1248
4884,Karpovka River,4,97
4885,Contract,4,44673
4886,Khan (title),4,17546
4887,Turukhansk,4,1090
4888,AKhRR,4,331
4889,Sputnik 99,4,486
4890,Atheist,4,107253
4891,Chromium,4,45974
4892,Invention of radio,4,18784
4893,Autonomous Soviet Socialist Republics,4,4039
4894,Kato Svanidze,4,15197
4895,Iraq War,4,166106
4896,Treaty of Batum,4,1271
4897,Soviet submarine K-278 Komsomolets,4,11322
4898,High-alert nuclear weapon,4,321
4899,Economy of Iran,4,27593
4900,Communications satellite,4,24335
4901,EuroBasket 2007,4,1218
4902,Vladimir Gusinsky,4,3631
4903,Principality of Theodoro,4,10012
4904,Byzantine-Bulgarian Wars,4,319
4905,Mabetex Group,4,2407
4906,Achinsk,4,874
4907,Zaid Orudzhev,4,172
4908,Golden eagle,4,60782
4909,ÃmigrÃ©s,4,680
4910,Robert Emmet,4,6201
4911,Yuri Orlov,4,1986
4912,Arts and Crafts Movement,4,3195
4913,Judapest,4,39
4914,Energia,4,10542
4915,Sviatoslav's invasion of Bulgaria,4,2015
4916,Aquinas,4,1257
4917,List of mammals of Russia,4,2541
4918,Gustav Schmoller,4,81
4919,Vicar,4,12589
4920,Pazyryk burials,4,3284
4921,Tokmok,4,2054
4922,Arkady Raikin,4,813
4923,Nikolai Bulganin,4,20851
4924,Millet,4,57136
4925,Space exploration,4,28523
4926,Tanais,4,3119
4927,Energy policy,4,2340
4928,Persian language,4,109490
4929,Chinese space program,4,10095
4930,Yuriy Pimenov,4,216
4931,Lunokhod,4,580
4932,Usein Bodaninsky,4,89
4933,Immigration,4,26981
4934,1952 United States presidential election,4,45223
4935,Bruges,4,33869
4936,Moldavian Revolution of 1848,4,778
4937,Saint George,4,49869
4938,Central Black Earth Region,4,1591
4939,Arthur Koestler,4,13551
4940,Ivan Shadr,4,219
4941,Charles Dickens,4,187835
4942,The National Interest,4,5369
4943,Neoclassical architecture,4,26936
4944,Lake Constance,4,13207
4945,African Union,4,52636
4946,Lubusz Land,4,770
4947,Spartakus uprising,4,33
4948,Literaturnaya Gazeta,4,480
4949,Rasmus Christian Rask,4,276
4950,Eurospeak,4,90
4951,Auxiliary languages,4,156
4952,Red fascism,4,4673
4953,Mikhail Tskhakaya,4,520
4954,Sputnik 2,4,8755
4955,Moon,4,292804
4956,List of the busiest airports in Russia,4,4341
4957,Chiang Kai-shek,4,123161
4958,Heinrich Ewald,4,440
4959,List of countries by foreign-exchange reserves,4,136334
4960,Yugoslav?Soviet break-up,4,68
4961,Judeo-Masonic conspiracy theory,4,7123
4962,Also Sprach Zarathustra (painting),4,412
4963,Yakov Dzhugashvili,4,41456
4964,Forced labor in the Soviet Union,4,1424
4965,Free reed,4,187
4966,Polish literature,4,2279
4967,The Road to Calvary,4,911
4968,Serbian Radical Party,4,10602
4969,Great Horde,4,6428
4970,Nobility,4,35869
4971,GorzÃ³w Wielkopolski,4,3448
4972,Wawel,4,7467
4973,Saint Petersburg City Administration,4,908
4974,Kaumualii,4,634
4975,Armenian language,4,41409
4976,Tsna River (Moksha basin),4,45
4977,Hegumen,4,1295
4978,Independent (politician),4,121281
4979,Battle of Kursk,4,69276
4980,Open Society Foundations,4,32413
4981,Angara River,4,1226
4982,Cisuralian,4,1667
4983,Mahmoud Ahmadinejad,4,24152
4984,Viceroyalties,4,118
4985,Russian historiography,4,123
4986,Martin Malia,4,491
4987,Alternate history,4,25838
4988,Capital (political),4,2579
4989,Indirect fire,4,3600
4990,Pictorialism,4,5787
4991,Shakhty Trial,4,1237
4992,Caucasus Mountains,4,25469
4993,Universal health care,4,22185
4994,Romanian Communist Party,4,8641
4995,Indo-European languages,4,145035
4996,Soil,4,47825
4997,Sungir,4,2167
4998,Czartoryski Museum,4,2176
4999,Michael StÃ¼rmer,4,581
5000,Catechism of a Revolutionary,4,1178
5001,Constitution of Poland,4,2130
5002,Tony Blair,4,286020
5003,Far-right,4,74306
5004,Semiotic,4,1481
5005,Oliwa,4,577
5006,Masurian Lake District,4,2049
5007,Ulrich von Jungingen,4,2312
5008,Grigori Kozintsev,4,995
5009,Kyrgyzstan Germans,4,897
5010,Lev Kuleshov,4,2440
5011,Pacific Ocean,4,129027
5012,Gender pay gap,4,22212
5013,Landlocked country,4,65384
5014,Jarliq,4,155
5015,Protestants,4,135659
5016,Dissolution of parliament,4,7237
5017,Wild boar,4,67884
5018,Legislative Duma of Khabarovsk Krai,4,339
5019,OÅwiÄcim,4,14266
5020,Daugava,4,4174
5021,Baltische Landeswehr,4,4671
5022,Budapest,4,119517
5023,India,4,1356730
5024,List of institutions of higher education in Russia,4,2175
5025,Silistra,4,2921
5026,1999 Russian legislative election,4,3718
5027,Poverty in Austrian Galicia,4,1270
5028,Zond 5,4,5885
5029,Cultural impact of the Beatles,4,16649
5030,Party of Communists of the Republic of Moldova,4,4044
5031,Lingua franca,4,61016
5032,Light infantry,4,12946
5033,Science and technology in the Soviet Union,4,3377
5034,Middle class,4,23454
5035,Science policy,4,2481
5036,Brigham Young University,4,45590
5037,New Siberian Islands,4,3009
5038,Noblemen,4,244
5039,Jet fuel,4,30591
5040,Disappearance of Madeleine McCann,4,147739
5041,Cuban Missile Crisis,4,131656
5042,2020 Democratic National Convention,4,7834
5043,High Middle Ages,4,23313
5044,Pudovkin,4,84
5045,Ministry of Education (Russia),4,684
5046,Swedish Constitution of 1772,4,437
5047,Marko Milo?evi?,4,4100
5048,Aleksandr Deineka,4,254
5049,"Dormition Cathedral, Vladimir",4,1208
5050,Moscow Kremlin Wall,4,2292
5051,Gorki Leninskiye,4,2912
5052,Jonah of Moscow,4,360
5053,6th Congress of the Russian Social Democratic Labour Party (Bolsheviks),4,356
5054,Vechernyaya Moskva,4,335
5055,Bill Russell NBA Finals Most Valuable Player Award,4,6283
5056,Terrell Lyday,4,169
5057,Treaty of Resht,4,525
5058,Korean language,4,117158
5059,Morkovcha,4,2665
5060,Duchy of Cleves,4,3550
5061,Bolivarian Navy of Venezuela,4,3318
5062,Spacewalk,4,1829
5063,Strasbourg,4,57339
5064,Vladimir Kuznetsov (diplomat),4,277
5065,Maria Walewska,4,1051
5066,Nuclear chemistry,4,5955
5067,Soviet submarine K-19,4,20978
5068,Guy de Maupassant,4,26818
5069,Earl Russell Browder,4,94
5070,Politics of Saint Petersburg,4,390
5071,Yugoslavism,4,4339
5072,The November Man,4,24555
5073,Hillary Clinton,4,198278
5074,Babadag,4,841
5075,Jan Matejko,4,5582
5076,Modern synthesis (20th century),4,6924
5077,Northeast Asia,4,9707
5078,Khrushchyovka,4,19159
5079,Bilbao,4,32743
5080,Communist Party of China,4,129476
5081,Crusades,4,139696
5082,Industrial Revolution,4,200418
5083,Oka?Don Lowland,4,130
5084,Troms? (city),4,9538
5085,Kazimierz Kuratowski,4,1610
5086,Greater Polish National Cavalry,4,17
5087,Medieval,4,163905
5088,Council of Florence,4,6378
5089,Samuel Bentham,4,930
5090,Koryo-mal,4,117
5091,Maurice Ravel,4,31394
5092,Convention on Cybercrime,4,6306
5093,Theremin,4,42943
5094,List of World Heritage Sites in Russia,4,3725
5095,Millet system,4,8030
5096,BM-21 Grad,4,24405
5097,Mathematical economics,4,9119
5098,Leningrad Affair,4,1550
5099,Training Day,4,72575
5100,Soviet historians,4,83
5101,Holy Synod of the Russian Orthodox Church,4,1110
5102,5th Congress of the Russian Social Democratic Labour Party,4,778
5103,Kirill II of Kiev,4,72
5104,Baltic State Technical University,4,786
5105,Alexander Chervyakov,4,539
5106,Zolotoy Rog,4,802
5107,Pavel Borodin,4,1490
5108,Svetlana Krivonogikh,4,14784
5109,Ministry of Science and Higher Education (Russia),4,842
5110,Tbilisi Spiritual Seminary,4,2445
5111,Dolgiye Borody,4,248
5112,Vesti FM,4,462
5113,Sovetsky Sport,4,683
5114,Vasily Golubev (painter),4,100
5115,Nikolay Rubinstein,4,167
5116,Michael Fallon,4,4782
5117,Emerging economies,4,214
5118,Tammy Baldwin,4,31401
5119,Sturgeon,4,42178
5120,Suzerainty,4,25455
5121,Polygamy,4,58313
5122,Russian Arctic islands,4,1618
5123,Derren Brown,4,18917
5124,Totalitarianism,4,81916
5125,Suicide attack,4,18588
5126,United Nations,4,305617
5127,Okroshka,4,4231
5128,Walter Reuther,4,8417
5129,Nomadic,4,34544
5130,Islamic architecture,4,19831
5131,Uzbek photography,4,69
5132,Fyodor Gladkov,4,71
5133,Left-wing politics,4,81436
5134,Koreans,4,24456
5135,Volga Upland,4,358
5136,Switzerland,4,373987
5137,May Laws,4,1838
5138,"Branicki Palace, BiaÅystok",4,1028
5139,Mari Autonomous Soviet Socialist Republic,4,617
5140,Pola Negri,4,14829
5141,Montenegrins (ethnic group),4,2470
5142,Southern Ocean,4,41197
5143,Structural engineering,4,13860
5144,Irish republican,4,1857
5145,List of Governors of Alaska,4,1738
5146,Party of power,4,1252
5147,Jack Warner (football executive),4,4404
5148,The Song of the Merchant Kalashnikov,4,195
5149,Mirza,4,19185
5150,Satellite state,4,13369
5151,Mayonnaise,4,55026
5152,Grand Duke of Lithuania,4,2429
5153,Tianjin,4,41035
5154,Republicanism,4,23119
5155,Academic term,4,23312
5156,Continental philosopher,4,113
5157,Åeba,4,953
5158,Heart of Darkness,4,72480
5159,Vietnam,4,293667
5160,Nuclear weapon design,4,16118
5161,Macho,4,1095
5162,PaweÅ Pawlikowski,4,7387
5163,Totalitarian state,4,423
5164,Conurbation,4,14645
5165,Egon Krenz,4,12333
5166,Kingdom of Kartli (1484?1762),4,192
5167,Daniel of Moscow,4,2940
5168,National parks of Russia,4,1860
5169,Kuratowski,4,70
5170,ÅwinoujÅcie,4,3707
5171,Aryan,3,61463
5172,John McGraw,3,5230
5173,West Germany,3,88432
5174,Soviet Union at the Olympics,3,4115
5175,Scott Russell (commentator),3,594
5176,Democratic Republic of the Congo,3,197377
5177,Samara River,3,178
5178,Firearms,3,5094
5179,Black Death,3,297572
5180,Klyuchevskaya Sopka,3,4418
5181,Izabela Czartoryska,3,1126
5182,Non-governmental organisations,3,580
5183,Venezuela,3,168464
5184,Stalin's poetry,3,1215
5185,Soviet space dogs,3,11447
5186,Robert Eringer,3,533
5187,Nersisian School,3,265
5188,Saint Sophia Cathedral in Novgorod,3,854
5189,Guillaume Apollinaire,3,11990
5190,Hagia Sophia,3,138734
5191,Salyut 1,3,5793
5192,Allied-occupied Germany,3,39769
5193,Election,3,36894
5194,Disfranchisement after Reconstruction era,3,3035
5195,Buchenwald concentration camp,3,31369
5196,Glucosinolate,3,5634
5197,Open-source model,3,5438
5198,Ozbeg Khan,3,64
5199,Tom Stoppard,3,33315
5200,Igor Berezovsky,3,109
5201,Echmiadzin,3,425
5202,Absolutism (European history),3,5166
5203,Spruce,3,23853
5204,Joseph Napoleon,3,46
5205,First Polish Army (1944â1945),3,2061
5206,Library of Congress,3,47335
5207,New Spain,3,42303
5208,Late medieval,3,525
5209,Norbert Wiener,3,12088
5210,Superhero,3,45027
5211,Western (genre),3,48440
5212,Estonian flag,3,132
5213,Medieval Poland,3,128
5214,WÅadysÅaw I the Elbow-high,3,1941
5215,James Whale,3,9528
5216,Civil war,3,34978
5217,Soviet-Albanian split,3,184
5218,Tourism,3,86751
5219,Total war,3,25109
5220,Capital controls,3,469
5221,Anti-Greek sentiment,3,4512
5222,Charter to the Gentry,3,284
5223,Vasyl Tarasovych,3,74
5224,Het Vrije Woord (Belgian newspaper),3,116
5225,Afghanistan conflict (1978âpresent),3,24834
5226,Talysh people,3,5934
5227,Ernest Mandel,3,2770
5228,Social democracy,3,64335
5229,Tamara de Lempicka,3,9680
5230,Paradox,3,29159
5231,Tibet,3,127624
5232,Tariffs,3,1408
5233,Francois de Tott,3,23
5234,Mary I,3,57379
5235,Carp,3,20813
5236,13th Congress of the Russian Communist Party (Bolsheviks),3,513
5238,Steven Rosefielde,3,759
5239,COVID-19 pandemic,3,825415
5240,Continent,3,249111
5241,Whirlwinds of Danger,3,3107
5242,2018 Armenian parliamentary election,3,4215
5243,John Oliver,3,50025
5244,Nogai Khan,3,3570
5245,Nuclear weapons and the United States,3,2159
5246,2018 Venezuelan presidential election,3,7538
5247,Bosniaks,3,35608
5248,Senate of Finland,3,1111
5249,Atjeh,3,105
5250,Barcode,3,47925
5251,2018 FIVB Volleyball Men's World Championship,3,2639
5252,Blood doping,3,6308
5253,Johannes Brahms,3,36000
5254,Milan Gurovi?,3,1382
5255,Duchy of Silesia,3,1670
5256,Manych River,3,302
5257,Gregory the Bulgarian,3,111
5258,Mercantilism,3,32175
5259,Pontoon bridge,3,7602
5260,"Otto III, Holy Roman Emperor",3,6888
5261,BolesÅaw III Wrymouth,3,2969
5262,List of countries by natural gas proven reserves,3,24049
5263,Baltic psaltery,3,494
5264,French-speaking countries,3,157
5265,Province,3,15976
5266,Umlaut (diacritic),3,4677
