id,Label,total_relevance,pageviews
2662,Andrey Vyshinsky,7,3330
2663,Folk music,7,47931
2664,Sopot,7,5796
2665,Tobolsk Governorate,7,452
2666,GOST 16876-71,7,525
2667,Bartolomeo Rastrelli,7,591
2668,Abwehr,7,12048
2669,Most favoured nation,7,16289
2670,Turkestan,7,12012
2671,Soviet Western Front,6,254
2672,Princess Helene Dolgoruki,6,287
2673,The Good Soldier Å vejk,6,8203
2674,American Red Cross,6,22681
2675,Alexander Ilyich Yegorov,6,931
2676,Cannabis ruderalis,6,13652
2677,Haplogroup R1b,6,13163
2678,Dombarovsky Air Base,6,336
2679,Rector (academia),6,8452
2680,Milan,6,101802
2681,Zero copula,6,1971
2683,Education in Poland,6,6303
2685,Vocative case,6,6344
2686,Pavlovian session,6,293
2687,Trade routes,6,567
2688,Marianne,6,22205
2689,Smerd,6,391
2690,San Marino,6,119757
2691,Trolleybus,6,12390
2692,Old New Year,6,1192
2693,BolesÅaw Bierut,6,3809
2694,Nuclear deterrence,6,996
2695,Stanislav Shushkevich,6,1045
2696,Oleg Khlevniuk,6,363
2697,Polish resistance movement in World War II,6,8315
2698,Christianity,6,191985
2699,Karl Heinzen,6,352
2700,Mountain Autonomous Soviet Socialist Republic,6,1713
2701,Old Church Slavonic,6,10532
2702,Kholop,6,1281
2703,Belarusian Orthodox Church,6,915
2704,Bangladesh,6,317048
2705,"Freedom Square, Tbilisi",6,1333
2706,Tmutarakan,6,1276
2707,Qurghonteppa,6,947
2708,Harem,6,33871
2709,Harems,6,374
2710,Sulina,6,1210
2711,Satellite,6,98314
2712,Arthur Greiser,6,3100
2713,Carbon emissions,6,1456
2714,Mining accident,5,7847
2715,Illegal abortion,5,898
2716,Uzbek SSR,5,8869
2717,Amsterdam,5,171256
2718,David Oistrakh,5,4032
2719,Medical school,5,23656
2720,Kajkavian,5,1846
2721,LOT Polish Airlines,5,25240
2722,Sunday,5,25818
2723,Oleg of Novgorod,5,7898
2724,Ragnar Sigur?sson,5,7026
2725,Nomenklatura,5,7152
2726,Smetana (dairy product),5,8031
2727,New York City,5,560874
2728,European beaver,5,979
2729,King of Ruthenia,5,703
2730,Jewish cuisine,5,16244
2731,Vasili Mitrokhin,5,3189
2733,NKVD troika,5,3912
2734,UNESCO,5,125490
2735,Psychological warfare,5,19130
2736,Tragic Week (Argentina),5,545
2737,ESports,5,70373
2738,Don (river),5,8568
2739,Lev Landau,5,10245
2740,Nuclear Explosions for the National Economy,5,1252
2742,Early Middle Ages,5,34836
2743,North Caucasus Krai,5,773
2744,Witold Pilecki,5,23928
2745,Bukhara,5,19424
2746,Birch bark document,5,528
2747,Polish cuisine,5,15089
2748,Hungarian People's Republic,5,14152
2749,Matrosskaya Tishina,5,710
2750,Arabat Fortress,5,278
2751,2008 Summer Olympics,5,36042
2752,Palace of the Soviets,5,6788
2753,Netherlands national football team,4,92557
2754,Sovereignty,4,50013
2755,Jacques Bergier,4,811
2756,Alexander Fadeyev (writer),4,630
2757,Thracian language,4,5537
2758,Law of Spikelets,4,1329
2759,Japanese Red Cross Society,4,530
2760,Industrial Party Trial,4,407
2761,Morean War,4,3106
2762,Ethnogenesis,4,5879
2763,East European Plain,4,2042
2764,War in Bosnia and Herzegovina,4,1480
2765,Ostarr?chi,4,181
2766,List of the busiest airports in Europe,4,31967
2767,Communist Romania,4,20881
2768,Brick Gothic,4,3206
2769,Foreign Affairs,4,6277
2770,Interpol notice,4,8546
2771,Reform Judaism,4,24530
2772,Poland in the European Union,4,4958
2773,Stephen Wheatcroft,4,43
2774,Solyanka,4,5627
2775,Accession of Serbia to the European Union,4,11654
2776,Iron Man 3,4,338344
2777,Nvidia,4,62462
2778,Olgerd,4,2330
2779,Tabloid (newspaper format),4,22311
2780,End of World War II in Europe,4,51798
2781,Academician,4,2173
2782,Czechs,4,15112
2783,Yaropolk I of Kiev,4,2037
2784,Private college,4,255
2785,Yiddish cinema,4,352
2786,Latvian national basketball team,4,113
2787,Eldar Ryazanov,4,1800
2788,Haplogroup I (Y-DNA),4,2796
2789,Clinic,4,11064
2790,"Turov, Belarus",4,350
2791,Romanization,4,10363
2792,1924 Soviet Constitution,4,1414
2793,Voivode,4,5830
2794,Patriarch Adrian,4,62
2795,Dekulakization,4,9123
2796,Constitution of the Soviet Union,4,2263
2797,Gediminids,4,1755
2798,Vladimir II Monomakh,4,3805
2799,Ephraim of Pereyaslavl,4,75
2800,Norsemen,4,29206
2801,Military of the European Union,4,2517
2802,Fyodor Pavlovich Reshetnikov,4,298
2803,Mesolithic era,4,106
2804,Byzantine Greek,4,7928
2805,Udmurt Autonomous Soviet Socialist Republic,4,329
2806,Urban area,4,62423
2807,From the Varangians to the Greeks,4,3541
2808,Unmanned combat aerial vehicle,3,14172
2809,Motorcycle speedway,3,7948
2810,Snap election,3,8609
2811,Ontario,3,127931
2812,Inflection,3,21519
2813,Dessert,3,31111
2814,Simona Halep,3,74656
2815,Malaysia,3,450642
2816,Sierra Leone,3,96312
2817,Music of Montenegro,3,974
2818,Venice,3,152976
2819,Konstantin Chernenko,3,30915
2820,Eastern Orthodoxy by country,3,1946
2821,Slavic ethnonym,3,34
2822,Modern Greek,3,21774
2823,Hugo KoÅÅÄtaj,3,1384
2824,Eastern Thrace,3,1814
2825,Great crested newt,3,773
2826,Croatia,3,228165
2827,Scientific transliteration of Cyrillic,3,1513
2828,Oil shale reserves,3,3624
2829,Nuclear entombment,3,1151
2831,Transylvanian Saxons,3,7480
2832,CIS-EMO,3,206
2833,Moscow Victory Parade of 1945,3,5542
2834,Cognates,3,736
2835,Zlatan Ibrahimovi?,3,343154
2836,Baker Hughes,3,18188
2837,Dioxins and dioxin-like compounds,3,10057
2838,Slovene language,3,20566
2839,Hilarion of Kiev,3,267
2840,EuroBasket 2013,3,1907
2841,Chile,3,194764
2842,New Soviet Man,3,5008
2843,Janissary,3,6189
2844,International Energy Agency,3,18442
2845,Iranic languages,3,345
2846,Charlemagne,3,185737
2847,Proto-Indo-European,3,43017
2848,Artur Grottger,3,847
2849,Bagel,3,40082
2850,Ruthenian Uniate Church,3,61
2851,The Young Guard (novel),3,295
2852,Council of the Baltic Sea States,3,1413
2853,Hungarian-Jewish,3,296
2854,Andrzej Sapkowski,3,19177
2855,Cufut-Qale,3,462
2856,Destruction battalion,3,803
2857,Chernihiv Principality,3,16
2858,LwÃ³w Oath,3,1161
2859,Gravettian culture,3,276
2860,Nikolai Basov,3,304
2861,Lysenkoism,3,11896
2862,Christmas,3,73332
2863,William Schabas,3,676
2864,Franz Doppler,3,818
2865,Early Iranian languages,3,37
2866,Bronze Age,3,89984
2867,Synod,3,6761
2868,Multicultural,3,44016
2869,Linen,3,41119
2870,Rail transport in Poland,3,2323
2871,Ecumenical Patriarch of Constantinople,3,13269
2872,Askold and Dir,3,977
2873,Caesium-137,3,16837
2874,Ochota massacre,3,974
2875,Election threshold,3,3564
2876,Rome Statute of the International Criminal Court,3,11204
2877,Committee of Ministers,3,232
2878,Isaak Dunayevsky,3,808
2879,Donets Ridge,3,116
2880,Lanthanotidae,3,317
2881,First Bulgarian Empire,3,15816
2882,Rye,3,41729
2883,"He who does not work, neither shall he eat",3,4553
2884,Jewish Agency for Israel,3,5157
2885,Druzhina,3,2207
2886,Border Guard,3,161
2887,Degree of relationship,3,276
2888,Bulgarian Empire,3,4798
2889,Emanuel Herrmann,3,126
2890,Old Norse,3,49547
2891,Rape,3,129645
2892,Arab,3,16900
2893,American Express,3,78994
2894,"Vsevolod I, Prince of Kiev",3,118
2895,ISO/R 9,3,6955
2896,"United Nations Transitional Administration for Eastern Slavonia, Baranja and Western Sirmium",3,614
2897,Bob Dylan,3,345256
2898,Izgoi,3,306
2899,Hungarians in Slovakia,3,2509
2900,Rostislav of Tmutarakan,3,254
2901,PolishâLithuanianâRuthenian Commonwealth,3,1251
2902,Krokodil,3,1827
2903,2014 FIFA World Cup,2,381827
2904,Ottoman Army (15th-19th centuries),2,2068
2905,Haifa,2,35481
2906,Damascus,2,61718
2907,Hunger,2,12726
2908,Holocaust train,2,2924
2909,Sub-replacement fertility,2,9723
2910,Igor of Kiev,2,4711
2911,Great Britain at the 2012 Summer Paralympics,2,595
2912,Friedrich Panzinger,2,603
2913,The Witcher,2,89420
2914,Wels catfish,2,12954
2915,Human rights in Azerbaijan,2,1494
2917,Severians,2,966
2918,Tonga Red Cross Society,2,125
2919,Bahrain Red Crescent Society,2,179
2920,Brazilian Red Cross,2,148
2921,Red Crescent Society of the United Arab Emirates,2,1529
2922,Kenya Red Cross Society,2,850
2923,Religious Society of Friends,2,9979
2924,Huns,2,79127
2925,Eparchy of MukaÄevo and PreÅ¡ov,2,185
2926,Count Dracula,2,44331
2927,BrÄila,2,3061
2928,Crimean Goths,2,5585
2929,Outsourcing,2,37983
2930,Lent,2,37558
2931,Latin Church,2,11355
2932,Josyf Veliamyn Rutsky,2,171
2933,Silesian Voivodeship,2,4523
2934,Rome,2,182783
2935,Proportional representation,2,31391
2936,TamÄa,2,58
2937,Chicago,2,287093
2938,Vice Admiral,2,3261
2939,Michael I of Kiev (metropolitan),2,267
2940,Kerala,2,152452
2941,Gabrielius Landsbergis,2,770
2942,Leszek Balcerowicz,2,1471
2943,"National Museum, Warsaw",2,2929
2944,Country music,2,74334
2945,Naphtha,2,27871
2946,Hoti (Albanians),2,98
2947,Persian Empire,2,164824
2948,Ancient Greece,2,111739
2949,Limited company,2,32626
2950,Andrew Parsons (sports administrator),2,335
2951,Cross-country skiing (sport),2,2101
2952,Convoy,2,6359
2953,Serbian Orthodox Church,2,9048
2954,Radimichs,2,572
2955,Euro,2,136510
2956,Dice snake,2,1768
2957,Hybrid regime,2,247
2958,Linear Pottery culture,2,4942
2960,Semolina,2,48047
2961,Inflected language,2,1288
2962,Opole Voivodeship,2,2541
2963,Common carp,2,22998
2964,Majdanek concentration camp,2,11982
2965,Sultanate,2,3443
2966,Heraldic,2,1272
2967,Black Forest,2,41857
2968,Smoking,2,46310
2969,Biogeochemistry,2,1998
2970,Generalplan Ost,2,16671
2971,Horses in warfare,2,10908
2972,Renaissance in Poland,2,6820
2973,Krak?w Old Town,2,3784
2974,Turkic languages,2,26595
2975,Burgas,2,8859
2976,Mstislav I of Kiev,2,2477
2977,Ghetto,2,30149
2978,Sovkhoz,2,12736
2979,Soviet Census (1937),2,3172
2980,Great Chinese Famine,2,29043
2981,Pas kontuszowy,2,433
2982,Richard von Mises,2,2327
2983,Svyatopolk the Accursed,2,44
2984,Citizenship of the European Union,2,17276
2985,Jan Chryzostom Pasek,2,393
2986,Orthodox Church of Albania,2,44
2987,Crimean Submediterranean forest complex,2,257
2988,Thailand,2,271316
2989,Cuban music,2,515
2990,Space Age,2,7492
2991,Bachelor's degree,2,111383
2992,Betula pubescens,2,2641
2993,Aleksander Fredro,2,820
2994,Zigmas ZinkeviÄius,2,329
2995,Makowiec (pastry),2,449
2996,Cucumber soup,2,1139
2997,Daily Mail and General Trust,2,7342
2998,Ruthenian Voivodeship,2,998
2999,Local government,2,26820
3000,"Worcester, Massachusetts",2,28415
3001,Nur Otan,2,3036
3002,Tony Abbott,2,25005
3003,Short message service,2,2972
3004,Bradford,2,24579
3005,First Mongol invasion of Poland,2,3352
3006,Valentin Glushko,2,2059
3007,Internal Security Agency,2,57
3008,Sufism,2,87369
3009,Bakhchisaray Palace,2,995
3010,Rusyn Americans,2,939
3011,Spangenhelm,2,2350
3012,Show trial,2,5521
3013,Zenit 3SL,2,131
3014,Bible,2,119857
3016,Ottoman Albania,2,698
3017,Defensive wall,2,8832
3018,Music of Bulgaria,2,3316
3019,Diminutive,2,14708
3020,GE,2,2571
3022,Palace of Culture and Science in Warsaw,2,61
3023,Andrzej Duda,2,16065
3024,Casimir III the Great,2,13899
3025,Nominative case,2,9434
3026,Roman the Great,2,1169
3027,Perateia,2,481
3028,Halych Principality,2,1122
3029,Barley,2,64561
3030,Law and Justice,2,18955
3031,Johannes Becher,2,86
3032,Munich,2,114234
3033,Lee Strasberg,2,22806
3034,Deep Forest,2,5571
3035,Anti-Fascist Committee of German Workers in Romania,2,55
3036,Anna Porphyrogenita,2,1906
3037,Gedeon (Svyatopolk-Chetvertynsky),2,142
3038,Kliment Smoliatich,2,71
3039,Yakiv Barabash,2,116
3040,Leonid Trauberg,2,290
3041,2015?16 UEFA Champions League knockout phase,2,6186
3042,Krym-Girei,2,260
3043,Pecheneg,2,9936
3044,The Dybbuk (film),2,1154
3045,Granary,2,7988
3046,GoÅÄbki,2,4248
3047,Post-anarchism,2,7114
3048,Prehistory and protohistory of Poland,2,1036
3049,Economy of Lebanon,2,4374
3050,Soured milk,2,6297
3051,Pumpkin,2,33992
3052,SIPRI,2,1520
3053,Football in Poland,2,1911
3054,Polans (eastern),2,1130
3055,Byzantine Greeks,2,6460
3056,4th Congress of the Russian Social Democratic Labour Party,2,308
3057,Central and Eastern Europe,2,15572
3059,Culiacan,2,470
3060,Karol Szymanowski,2,3650
3061,JÃ³zef CheÅmoÅski,2,811
3062,Steppes,2,26887
3063,Cimmerians,2,13313
3064,Chris Zylka,2,73323
3065,Music of Croatia,2,1944
3066,MRAP,2,24037
3067,Varangian Guard,2,17180
3068,Piracy,2,49695
3069,Tatra Mountains,2,10870
3070,West Slavic languages,2,4934
3071,Abstract Expressionist,2,479
3072,Jan StanisÅawski (painter),2,234
3073,Popular front,2,5335
3075,Kehilla (modern),2,539
3076,Music of Romania,2,3199
3077,Kazimierz GÃ³rski,1,1033
3078,Hosni Mubarak,1,41372
3079,Winnipeg,1,151061
3080,Capital gains tax,1,38310
3081,Vote buying,1,14382
3082,Cheri DiNovo,1,2110
3083,Battle of Vittorio Veneto,1,8383
3084,Abortion in Poland,1,7207
3085,Polish Baroque,1,212
3086,Georges Charpak,1,1950
3087,Pilgrimage,1,21497
3088,Education in Poland during World War II,1,1066
3089,Joel Teitelbaum,1,3021
3090,Roman people,1,109
3091,Music of Brittany,1,1832
3092,Grey seal,1,6668
3093,Nicene Creed,1,63659
3094,Congress of the Council of Europe,1,2348
3095,National Geographic Magazine,1,2985
3096,Bogdan I of Moldavia,1,784
3097,MichaÅ Matyas,1,288
3098,Bihor County,1,2180
3099,Pedro Agramunt,1,503
3100,Ivars Timermanis,1,85
3101,Caribbean music,1,660
3102,Sigismund KÄstutaitis,1,1162
3103,Canadian Museum of Civilization,1,545
3104,Union?Miles Park,1,394
3105,Gommateshwara,1,170
3106,Halva,1,45443
3107,Angel,1,68055
3108,Hedeon Balaban,1,81
3109,Leo I of Galicia,1,948
3110,"Atlanta, Georgia",1,17317
3111,Statute of Kalisz,1,909
3112,Ignacy Jan Paderewski,1,7782
3113,Pliska-Preslav culture,1,182
3114,Hypatius Pociej,1,133
3115,Wartime Elections Act,1,502
3116,Rachel Korn,1,193
3117,The Shoes of the Fisherman,1,2923
3118,Nobel Prizes,1,1478
3119,World Association of Nuclear Operators,1,747
3120,Avar Khaganate,1,19158
3121,Tyras,1,875
3122,Research funding,1,577
3123,Dacia (province),1,6430
3124,Anarchist communities,1,43
3125,Kazimierz Twardowski,1,497
3126,Optional Protocol to the Convention against Torture,1,552
3127,Separation of powers,1,57176
3128,Hungarians in Romania,1,4268
3129,Romanian-American,1,258
3130,Huts,1,195
3131,Nobel Prize,1,135286
3133,Reserved,1,512
3134,Nanga Parbat,1,28977
3135,Inner Temple,1,11246
3136,Lusatian culture,1,7965
3137,2 euro coins,1,438
3138,FIFA FIFPro World11,1,190
3139,Hydroelectricity,1,52754
3140,Jan Karol Chodkiewicz,1,1157
3141,Bulgarian lands across the Danube,1,174
3142,Multi-party state,1,12809
3143,People of the United States,1,1296
3144,Anti-Communism in the Communist Bloc,1,135
3145,WacÅaw Kuchar,1,343
3146,JarosÅaw KaczyÅski,1,8598
3147,Martin Buber,1,11303
3148,WisÅawa Szymborska,1,6536
3149,Council of Liubech,1,215
3150,Angels,1,3941
3151,Convocation,1,11687
3152,Rhea Clyman,1,179
3153,Kingdom of Croatia (Habsburg),1,4550
3154,Karolina Go?eva,1,1731
3155,Druze people,1,96953
3156,Rhine-Main-Danube Canal,1,7184
3157,Yitzhak Gruenbaum,1,665
3158,Creation myth,1,20274
3159,Ukrainian Orthodox Church,1,568
3160,History of Science and Technology,1,81
3161,Vladislaus II of Opole,1,318
3162,Disenfranchise,1,11629
3163,Salhir River,1,315
3164,Shaunaka,1,833
3165,LwÃ³w-Warsaw School of Logic,1,39
3166,Babe?-Bolyai University,1,2305
3167,Internally displaced,1,214
3168,Polychlorinated dibenzodioxins,1,5516
3169,Thracians,1,30425
3170,Sex reassignment surgery,1,40425
3171,Leon WyczÃ³Åkowski,1,625
3172,Paul Magocsi,1,32
3173,Liviu Librescu,1,5919
3174,Franti?ek Kriegel,1,557
3175,Onogurs,1,2481
3176,Celts,1,114107
3177,Sweden in the Eurovision Song Contest,1,33249
3178,Croats,1,18224
3179,Military Frontier,1,2593
3180,Jan Szczepanik,1,765
3181,"Great Escarpment, Southern Africa",1,4495
3182,Monastery,1,23479
3183,Chittagong Hill Tracts,1,4880
3184,First language,1,28813
3185,Homicide,1,44399
3186,Civil disobedience,1,34367
3187,Anthropogenic hazard,1,9520
3189,Bratislava,1,54121
3191,Debora Vogel,1,273
3193,Academy of Foreign Trade in LwÃ³w,1,88
3194,Henryk VogelfÃ¤nger,1,250
3195,Scottish CafÃ©,1,669
3196,LwÃ³w School of Mathematics,1,736
3197,Korniakt Palace,1,311
3198,Kazimierz Wajda,1,105
3199,Paris Hilton,1,188384
3200,Nuclear power by country,1,18845
3201,World music,1,18258
3202,UNHCR,1,3370
3203,Waterfalls of Ukraine,1,166
3204,Exit poll,1,15146
3205,Agrarianism,1,10498
3206,TitoâStalin split,1,2449
3207,Patriarchic,1,57
3209,John McGuckin,1,18
3210,Mustard plant,1,27930
3211,Neolithic,1,65488
3212,Upper Hungary,1,2014
3213,Treaty of Bila Tserkva,1,139
3214,Genoese colonies,1,1360
3215,Queer anarchism,1,4629
3216,UEFA Euro 2016 qualification,1,190
3217,Polish Underground State,1,5739
3218,Narew,1,1136
3219,World Islands,1,113
3220,Willow,1,44353
3221,MieczysÅaw Horszowski,1,804
3222,Troms? IL,1,5574
3223,Central Committee elected by the 17th Congress of the All-Union Communist Party (Bolsheviks),1,448
3224,9th Panzer Division (Wehrmacht),1,2035
3225,BÃ©la BartÃ³k,1,21592
3226,Leopold Staff,1,518
3227,Loess,1,12671
3228,Architecture,1,73572
3230,Contemporary Folk Music,1,6097
3231,Chemical weapons,1,2102
3232,World's Strongest Man,1,98422
3233,Grand Park,1,1723
3234,WesoÅa Lwowska Fala,1,77
3235,Concordat,1,3500
3236,Oven,1,15142
3237,Principality of Pereyaslavl,1,504
3239,Whitaker Report (United Nations),1,147
3240,Aesculus hippocastanum,1,18423
3242,Sava,1,6758
3243,Mead in Poland,1,1438
3244,RD-843,1,392
3245,GlobalLogic,1,6186
3246,Stefan de Vrij,1,36577
3247,Poliomyelitis,1,108773
3248,Krzysztof Penderecki,1,8649
3249,Calgary,1,87263
3250,Ancient history,1,43861
3251,Macedonians (ethnic group),1,14168
3252,Limestone,1,62459
3253,Bunchuk,1,245
3254,Handball,1,45341
3255,International Visegrad Fund,1,26
3256,Grass snake,1,24019
3257,Turk head (heraldry),1,98
3258,Battle of LwÃ³w (1675),1,463
3259,Franz Xaver Wolfgang Mozart,1,6074
3260,Ostrogoth,1,17624
3261,Star? ?ubov?a,1,968
3262,Moesia,1,5823
3263,Kipchak languages,1,2539
3265,FC Wil,1,5067
3266,KrAZ-6322,1,1096
3267,Odessa Group,1,91
3268,Lviv High Castle,1,1720
3269,United States Environmental Protection Agency,1,50398
3270,Sabre,1,24761
3271,Stratfor,1,6370
3272,Operation Dingson,1,420
3273,Union of Uzhhorod,1,281
3274,Trapping (Animal),1,186
3275,Magister (degree),1,1126
3276,Khasas,1,1171
3277,Voivodeship,1,4385
3278,Volyn Principality,1,40
3279,VisegrÃ¡d,1,4930
3280,Gazeta Lwowska,1,111
3281,Safety pin,1,6196
3282,List of World Heritage Sites of Poland,1,2275
3283,Cash rounding,1,2085
3284,Moldavian Plateau,1,328
3285,Isaiah Kopinsky,1,60
3286,Zaporozhian Host,1,1633
3287,WÅadysÅaw SadÅowski,1,94
3288,Treaty of Zboriv,1,171
3289,Russo-Japanese War,291,82111
3290,Seven Years' War,265,102078
3291,Prussia,253,127509
3292,Great Game,236,2350
3293,Second Chechen War,228,34261
3294,Kingdom of Prussia,226,83043
3295,Franco-Prussian War,171,72375
3296,1877â1878 Russo-Turkish War,156,19789
3297,Russo-Turkish War (1877-1878),156,363
3298,Imperial Russian Navy,154,12032
3299,Greater Poland Uprising (1848),141,814
3300,Beslan school hostage crisis,134,6023
3301,Napoleonic Wars,133,94973
3302,Russo-Persian Wars,123,5031
3303,Russian Enlightenment,122,3593
3304,Dmitry Merezhkovsky,118,1349
3305,Russian conquest of Central Asia,117,2286
3307,Livonian War,102,5657
3308,Finnish War,101,7022
3309,KÃ¶nigsberg,101,31320
3310,Grand Duchy of Finland,101,11058
3311,Russian nationality law,99,297
3312,Kursk submarine disaster,95,19765
3314,Christianity in Russia,89,3247
3315,Russian apartment bombings,89,9557
3316,Treaty of Kuchuk-Kainarji,88,3065
3317,Automotive industry in Russia,88,12680
3318,Romanov dynasty,87,73464
3319,Old Prussians,87,9896
3320,Russian philosophy,87,730
3321,Battle of Leipzig,86,20439
3322,Alexander I of Russia,85,36103
3323,War of the Sixth Coalition,83,14271
3324,Russian America,83,17199
3325,Alexander Zinoviev,83,931
3326,Sergei Pugachev,83,1103
3327,Napoleon I of France,82,381214
3329,Thirteen Years' War (1454â66),79,2741
3330,War and Peace,79,78178
3331,President of the Russian Federation,78,905
3332,Russian President,78,49204
3333,Duchy of Prussia,77,8746
3334,Empire of JapanâRussian Empire relations,77,927
3335,StanisÅaw August Poniatowski,73,13237
